timestamp,inferred_regime,vol,spread,depth
90002,stress,0.0365,0.0524,52.6783
90007,stress,0.0676,0.0625,65.2121
90009,normal,0.0101,0.0353,117.7607
90012,normal,0.0329,0.0139,109.3769
90014,stress,0.0626,0.0897,57.6734
90017,stress,0.093,0.099,58.8256
90019,stress,0.0668,0.0606,78.5032
90021,stress,0.0882,0.0694,66.3211
90024,normal,0.0438,0.02,59.8136
90029,normal,0.0225,0.0454,163.4735
90031,stress,0.0622,0.036,72.1646
90036,stress,0.0857,0.0208,68.1638
90040,stress,0.0312,0.0454,52.5174
90042,normal,0.0243,0.0272,59.9753
90047,normal,0.0328,0.0194,187.6732
90050,normal,0.0393,0.0269,168.2143
90055,normal,0.026,0.0156,98.4707
90057,normal,0.0472,0.0155,148.1294
90058,normal,0.0255,0.0402,121.2735
90060,normal,0.0108,0.0278,167.1152
90065,normal,0.0376,0.0344,134.3347
90066,normal,0.0191,0.0152,166.535
90068,normal,0.0298,0.0425,190.628
90071,normal,0.0259,0.0339,150.6971
90073,normal,0.0471,0.0401,108.1089
90078,normal,0.0407,0.0318,51.8483
90079,stress,0.0426,0.068,84.7043
90083,stress,0.0978,0.036,107.1637
90086,stress,0.0842,0.0787,115.2421
90091,stress,0.0341,0.0839,65.9056
90093,stress,0.0954,0.0402,61.1634
90095,stress,0.0294,0.0782,85.2011
90100,stress,0.0223,0.0428,34.3483
90104,stress,0.0604,0.0361,96.1867
90108,stress,0.0583,0.0361,118.3685
90110,stress,0.072,0.0342,119.7284
90111,normal,0.0418,0.0418,70.3243
90115,normal,0.0343,0.0154,161.3803
90120,normal,0.0119,0.0126,189.5988
90122,normal,0.0354,0.0182,181.9909
90123,stress,0.0669,0.0626,100.0837
90125,normal,0.0394,0.035,82.4658
90129,normal,0.0267,0.0171,150.3702
90131,normal,0.0404,0.0279,158.4662
90135,normal,0.0371,0.0496,110.9256
90139,normal,0.0489,0.04,52.0663
90140,normal,0.0275,0.0493,126.5938
90145,normal,0.0211,0.0322,135.8579
90150,normal,0.0399,0.0198,55.8879
90153,normal,0.0264,0.0118,179.6274
90157,normal,0.0436,0.0143,116.3724
90159,normal,0.0154,0.0204,187.8253
90160,normal,0.0489,0.0277,54.6061
90162,normal,0.0221,0.0394,190.7453
90167,normal,0.0387,0.0256,70.8642
90168,normal,0.0385,0.0241,194.3331
90169,normal,0.0273,0.0438,85.1349
90173,normal,0.029,0.0127,92.4714
90174,normal,0.036,0.0364,79.4986
90177,normal,0.0318,0.0354,128.5311
90178,normal,0.018,0.0291,165.6968
90180,stress,0.0447,0.0449,116.3353
90184,stress,0.0264,0.0656,75.9716
90188,stress,0.0975,0.0878,34.1989
90190,stress,0.0216,0.0491,78.251
90193,stress,0.0708,0.0433,64.5091
90198,stress,0.0365,0.0639,95.4812
90200,stress,0.0781,0.0522,69.8336
90204,stress,0.0528,0.0598,108.8528
90209,stress,0.0222,0.0896,74.7418
90211,stress,0.0576,0.052,111.647
90212,stress,0.0713,0.0483,56.7473
90217,stress,0.0695,0.096,59.6269
90221,stress,0.0866,0.0871,79.3926
90226,stress,0.0764,0.0647,56.0905
90231,stress,0.0556,0.0465,39.861
90234,stress,0.0797,0.0458,42.5303
90238,stress,0.0747,0.0603,115.8393
90242,stress,0.0211,0.0626,98.9301
90243,stress,0.0274,0.0508,77.9507
90246,stress,0.0592,0.0215,33.2749
90249,stress,0.0249,0.0562,50.8566
90254,stress,0.0865,0.0533,90.71
90256,normal,0.0303,0.0469,133.4322
90257,normal,0.0169,0.0147,72.4941
90259,normal,0.0114,0.0122,141.3468
90264,normal,0.0429,0.0322,99.8139
90269,normal,0.0158,0.0226,112.417
90271,normal,0.0139,0.0204,112.0391
90276,normal,0.0307,0.0451,158.4135
90281,normal,0.0261,0.047,78.1022
90285,normal,0.018,0.0434,68.8486
90287,stress,0.0651,0.0486,107.5086
90292,stress,0.0357,0.0761,83.8909
90295,stress,0.0202,0.0289,90.5509
90298,stress,0.0873,0.0444,31.1283
90300,stress,0.0594,0.0429,73.3555
90305,stress,0.083,0.08,61.9336
90306,normal,0.038,0.0369,149.0374
90309,normal,0.0339,0.0392,147.1561
90312,normal,0.0215,0.046,141.441
90315,normal,0.0196,0.0193,179.6131
90316,normal,0.0212,0.019,64.5164
90317,normal,0.035,0.0344,53.2996
90318,normal,0.0389,0.0281,63.0385
90321,normal,0.0484,0.0301,90.6002
90323,normal,0.0383,0.0355,186.1813
90324,normal,0.0366,0.0363,69.5185
90326,stress,0.0981,0.0434,37.1672
90331,stress,0.0961,0.0863,35.8867
90335,normal,0.0432,0.0146,164.7328
90337,stress,0.0744,0.0988,48.7658
90341,stress,0.0779,0.0553,37.7283
90343,normal,0.0197,0.0324,152.3025
90344,normal,0.0276,0.0189,162.2132
90348,normal,0.025,0.048,124.1419
90352,normal,0.0335,0.0136,153.1432
90353,normal,0.0265,0.0223,54.3806
90355,normal,0.0153,0.0275,187.1213
90356,normal,0.0147,0.0204,108.5266
90361,stress,0.0654,0.0918,87.4395
90362,stress,0.0274,0.0302,102.4183
90367,stress,0.0214,0.0445,58.4317
90369,stress,0.077,0.0995,101.5538
90374,stress,0.0903,0.0461,51.6968
90376,stress,0.0892,0.0327,85.3507
90377,stress,0.0547,0.0988,118.504
90379,stress,0.0742,0.0414,61.7786
90381,stress,0.0914,0.095,86.835
90383,stress,0.0556,0.0996,31.8464
90386,stress,0.0904,0.0906,115.6005
90387,stress,0.0982,0.0525,117.0847
90389,normal,0.0306,0.0463,192.446
90393,normal,0.0499,0.0134,135.994
90394,normal,0.0347,0.0241,78.3884
90398,normal,0.0135,0.0244,55.5882
90403,normal,0.0221,0.0167,68.9173
90407,normal,0.0284,0.0303,72.5055
90410,normal,0.0103,0.0214,65.0158
90415,normal,0.0357,0.0391,54.4748
90416,normal,0.0347,0.0221,192.9143
90418,normal,0.0374,0.045,137.4843
90422,normal,0.0242,0.0416,76.0659
90425,normal,0.0365,0.0231,96.3949
90428,normal,0.0472,0.0396,100.839
90433,normal,0.0302,0.0298,124.4466
90435,normal,0.0277,0.0323,123.9094
90440,normal,0.0466,0.0335,159.6486
90444,normal,0.0475,0.0456,98.2959
90448,normal,0.0308,0.0339,193.1902
90451,normal,0.0392,0.0107,129.5744
90453,normal,0.0438,0.041,105.7769
90458,normal,0.0326,0.0221,95.0137
90463,stress,0.029,0.0732,64.7589
90468,stress,0.0462,0.0501,111.8301
90471,stress,0.0226,0.0265,108.9295
90472,normal,0.0406,0.0152,68.5559
90473,normal,0.018,0.0194,90.3187
90476,normal,0.025,0.0144,194.8351
90478,stress,0.038,0.0697,109.0129
90481,stress,0.021,0.0525,92.3175
90486,stress,0.0829,0.0908,69.7207
90491,stress,0.0499,0.0357,75.5018
90496,stress,0.0642,0.0802,56.7626
90500,normal,0.048,0.0365,115.8482
90505,stress,0.0465,0.0549,100.8491
90510,stress,0.0255,0.0853,63.3586
90512,stress,0.0872,0.0561,36.0405
90515,stress,0.0392,0.0896,104.8309
90519,normal,0.0365,0.0389,58.9361
90522,normal,0.0401,0.0366,53.7757
90527,normal,0.0141,0.0132,194.8839
90529,stress,0.0719,0.0326,36.1375
90534,stress,0.0352,0.0649,95.9965
90536,stress,0.0957,0.0664,77.9176
90538,stress,0.0687,0.0267,61.6569
90541,stress,0.0797,0.0684,70.0045
90545,stress,0.0772,0.0222,87.1419
90546,stress,0.0932,0.0539,83.8658
90551,stress,0.0702,0.0865,84.4406
90552,stress,0.0501,0.051,85.1894
90553,stress,0.0868,0.0859,88.5083
90555,stress,0.045,0.0448,111.7433
90558,stress,0.0243,0.0562,39.7975
90559,stress,0.0276,0.0957,99.5637
90564,normal,0.0329,0.0271,86.0079
90565,normal,0.0483,0.0203,115.6539
90568,normal,0.0378,0.0369,105.3847
90569,normal,0.0414,0.0419,53.763
90572,normal,0.0361,0.0122,67.2522
90576,stress,0.0521,0.0851,93.703
90580,stress,0.0388,0.0604,88.3451
90585,stress,0.0532,0.03,88.0618
90589,stress,0.067,0.0974,98.493
90593,stress,0.0438,0.0224,63.965
90597,stress,0.0697,0.0466,69.2763
90602,stress,0.0766,0.0946,101.8962
90605,stress,0.0753,0.077,113.7793
90610,stress,0.0546,0.04,65.4912
90614,stress,0.0973,0.0476,113.622
90615,stress,0.0639,0.0762,58.0649
90617,stress,0.0928,0.0994,52.6475
90620,stress,0.095,0.0782,86.1583
90622,stress,0.0638,0.0201,67.8437
90625,stress,0.0668,0.0853,98.2295
90627,stress,0.0278,0.0924,100.699
90629,stress,0.063,0.0283,103.1376
90632,stress,0.0548,0.0947,91.9921
90633,stress,0.0798,0.0957,55.0498
90635,stress,0.0837,0.0968,85.2977
90639,stress,0.0333,0.025,75.0982
90641,stress,0.0596,0.025,92.3426
90646,stress,0.0986,0.0853,88.6907
90649,stress,0.0916,0.0274,46.5135
90654,normal,0.0447,0.0291,107.587
90655,normal,0.0285,0.035,89.9817
90660,normal,0.0183,0.0315,112.3124
90663,normal,0.045,0.0333,75.4969
90666,normal,0.021,0.0432,132.6331
90671,normal,0.0339,0.0218,113.7249
90675,normal,0.0189,0.0419,175.7166
90680,stress,0.1,0.0811,92.7111
90684,stress,0.0274,0.0322,70.0115
90689,stress,0.0346,0.087,70.0842
90694,stress,0.0252,0.036,58.0318
90695,stress,0.0786,0.0659,48.5007
90697,stress,0.0972,0.0678,42.548
90699,normal,0.0337,0.0275,92.635
90704,normal,0.0132,0.0429,149.918
90709,normal,0.0468,0.0112,123.3218
90711,normal,0.0351,0.0295,100.6343
90715,normal,0.0241,0.0103,160.9732
90719,normal,0.0438,0.023,129.6438
90723,normal,0.0362,0.0213,55.3174
90727,normal,0.0125,0.0217,70.2219
90730,stress,0.0591,0.0457,115.1107
90734,stress,0.0785,0.0914,47.8117
90737,stress,0.0305,0.0999,56.399
90741,normal,0.0367,0.0279,126.7786
90746,normal,0.0483,0.0282,72.7182
90750,normal,0.0164,0.0265,108.5449
90751,normal,0.0155,0.0147,180.48
90752,normal,0.0266,0.0289,82.0984
90755,normal,0.0449,0.045,185.8415
90757,normal,0.039,0.0253,108.1655
90761,normal,0.0467,0.0335,135.9711
90766,normal,0.0383,0.0383,199.4885
90770,normal,0.024,0.0112,156.5102
90775,normal,0.0107,0.0355,93.8574
90778,normal,0.0345,0.0223,72.3844
90780,normal,0.0489,0.0336,62.0086
90781,normal,0.0368,0.0275,199.8364
90782,normal,0.0336,0.021,97.7362
90783,normal,0.0429,0.0407,86.6757
90788,normal,0.0112,0.0434,123.2177
90792,normal,0.0359,0.0253,185.8558
90794,normal,0.019,0.039,137.8634
90797,normal,0.0264,0.018,58.9172
90799,normal,0.0184,0.034,172.4463
90801,normal,0.0297,0.0107,115.0527
90803,normal,0.0293,0.0417,170.3317
90808,normal,0.0492,0.0242,79.4562
90813,normal,0.0118,0.0316,57.167
90818,normal,0.0301,0.0407,196.9415
90821,normal,0.0373,0.0128,93.2935
90826,normal,0.0112,0.017,119.5332
90827,stress,0.0586,0.0614,115.8205
90828,stress,0.0693,0.0894,81.9885
90829,stress,0.069,0.0283,112.0875
90833,stress,0.0613,0.0523,117.1801
90837,stress,0.0229,0.0466,119.6736
90842,stress,0.0705,0.0672,57.1322
90843,stress,0.0603,0.0746,85.5811
90847,stress,0.0825,0.093,107.1456
90848,stress,0.0922,0.0776,68.5826
90853,stress,0.0886,0.08,43.7555
90855,stress,0.0242,0.0374,77.3836
90859,stress,0.0674,0.0283,74.7933
90861,stress,0.0694,0.0269,32.4205
90866,stress,0.0586,0.0615,66.9046
90869,stress,0.0755,0.0642,59.355
90870,stress,0.0647,0.0944,62.693
90871,stress,0.0543,0.0251,47.5326
90875,stress,0.0267,0.0749,60.6402
90879,stress,0.0741,0.0392,62.6067
90883,stress,0.0573,0.0286,78.0532
90888,stress,0.0544,0.083,108.5463
90889,stress,0.0686,0.0987,110.7566
90890,stress,0.0348,0.0965,55.2403
90891,normal,0.0161,0.0461,172.4483
90894,normal,0.0231,0.0133,172.7299
90897,normal,0.0158,0.0403,146.6968
90898,normal,0.0152,0.0254,83.9874
90900,normal,0.0402,0.0364,94.0276
90902,stress,0.0421,0.0883,86.8391
90904,stress,0.0368,0.0349,105.582
90909,stress,0.0479,0.0891,85.3843
90914,stress,0.0991,0.054,75.4368
90916,stress,0.0292,0.0236,101.0482
90921,normal,0.0473,0.0212,148.7388
90926,normal,0.046,0.0173,192.9331
90928,normal,0.018,0.0431,190.1338
90930,normal,0.0272,0.0375,139.0443
90933,stress,0.0485,0.0977,107.7319
90936,stress,0.0934,0.0467,115.1824
90940,stress,0.0293,0.0962,53.8983
90944,stress,0.046,0.0508,84.504
90946,stress,0.0243,0.0978,39.7729
90949,stress,0.0854,0.0662,113.3364
90953,stress,0.0425,0.0966,59.3862
90955,stress,0.0232,0.068,71.0839
90958,normal,0.0154,0.0263,154.0197
90961,normal,0.0445,0.0479,69.3938
90965,normal,0.0319,0.0247,66.8443
90969,normal,0.0117,0.0109,117.1585
90972,normal,0.0414,0.027,131.8587
90977,stress,0.0254,0.0301,79.2159
90982,normal,0.0406,0.0417,146.2481
90984,normal,0.0455,0.0467,108.8253
90989,normal,0.0477,0.0128,163.7227
90992,stress,0.028,0.0802,114.0001
90995,stress,0.0668,0.0754,65.3292
91000,normal,0.0188,0.0378,119.7346
91005,normal,0.0202,0.0392,137.4296
91008,normal,0.0336,0.0371,58.9568
91012,normal,0.0259,0.0447,52.0817
91016,normal,0.0405,0.045,123.6798
91019,normal,0.029,0.0474,133.8271
91022,normal,0.025,0.0154,123.2695
91025,normal,0.0274,0.0419,144.0558
91026,normal,0.0359,0.0261,63.2433
91028,normal,0.0226,0.0175,122.4826
91033,normal,0.0495,0.0219,135.9021
91036,normal,0.0474,0.0184,154.0554
91040,stress,0.0989,0.0662,68.4021
91042,stress,0.0526,0.0617,68.5706
91047,stress,0.0572,0.0947,115.6958
91051,stress,0.0498,0.0536,52.9391
91056,stress,0.0606,0.0452,95.8525
91057,stress,0.0836,0.0985,109.4941
91060,stress,0.073,0.0731,87.3519
91061,stress,0.0972,0.0244,78.2254
91065,stress,0.0755,0.0274,82.5783
91067,stress,0.0382,0.0676,74.405
91072,stress,0.0628,0.082,73.1138
91075,stress,0.0966,0.0567,57.5801
91076,stress,0.0915,0.0907,43.143
91081,stress,0.046,0.0943,78.5513
91082,stress,0.0851,0.0622,90.3974
91083,normal,0.0268,0.0326,167.7034
91085,normal,0.0213,0.0471,167.0486
91087,normal,0.0231,0.0368,80.941
91091,normal,0.0207,0.0358,186.0359
91094,normal,0.0162,0.0207,126.6394
91098,normal,0.0377,0.0151,73.7322
91102,stress,0.0861,0.0702,61.0375
91104,stress,0.0538,0.0948,109.7608
91108,stress,0.0814,0.0924,45.2163
91110,stress,0.0631,0.0458,87.2576
91115,stress,0.0438,0.089,66.2739
91118,normal,0.0117,0.0186,121.9894
91121,normal,0.0436,0.0117,91.0476
91123,normal,0.0319,0.0479,176.7721
91125,normal,0.0111,0.0304,144.3347
91130,normal,0.0318,0.0246,127.9196
91133,normal,0.0387,0.0236,108.2382
91138,normal,0.0269,0.0233,180.8965
91141,normal,0.0489,0.0257,155.8626
91142,normal,0.0247,0.0389,109.8295
91147,stress,0.0708,0.0234,57.354
91151,stress,0.088,0.0623,31.2457
91153,stress,0.0805,0.0227,74.5344
91158,stress,0.0963,0.0547,75.2251
91163,stress,0.0834,0.0299,78.1552
91165,stress,0.0751,0.0705,109.1853
91170,stress,0.0693,0.0722,103.5671
91171,stress,0.0781,0.0222,52.9185
91172,stress,0.058,0.0322,119.9867
91176,stress,0.0889,0.0514,109.8431
91180,stress,0.0491,0.055,39.9577
91182,stress,0.0377,0.0676,104.1505
91183,stress,0.0632,0.0696,93.191
91187,stress,0.0282,0.0489,36.9332
91192,stress,0.0953,0.0417,74.4906
91195,stress,0.0852,0.0741,119.0126
91199,stress,0.0671,0.0964,113.8847
91203,stress,0.0538,0.0592,75.0767
91207,stress,0.083,0.0614,47.0724
91209,normal,0.0142,0.0443,65.1506
91214,normal,0.0153,0.0311,97.5145
91217,normal,0.0474,0.0456,150.5562
91220,normal,0.0283,0.0489,73.4493
91222,normal,0.0389,0.0184,199.9218
91226,normal,0.035,0.0214,161.2801
91231,normal,0.0211,0.0333,134.4575
91232,normal,0.0334,0.0291,124.3498
91235,normal,0.0358,0.0171,161.6608
91239,stress,0.0724,0.0464,100.4506
91242,stress,0.0637,0.0362,67.6199
91245,stress,0.0934,0.05,52.6549
91246,stress,0.0234,0.0931,51.6528
91247,stress,0.0932,0.0852,79.2494
91250,stress,0.0398,0.0761,116.7017
91255,stress,0.0389,0.0875,80.2331
91260,stress,0.0429,0.0528,31.0989
91261,stress,0.0728,0.0665,98.2025
91262,stress,0.0429,0.0396,71.5465
91265,stress,0.023,0.0873,106.0754
91267,stress,0.0246,0.0959,52.9119
91269,stress,0.0673,0.0549,57.7856
91273,stress,0.0364,0.0249,76.5678
91275,stress,0.0597,0.0519,35.073
91278,stress,0.0815,0.0585,46.2859
91282,normal,0.0239,0.0334,159.7063
91283,normal,0.0113,0.0425,79.4762
91287,normal,0.0375,0.0128,138.3102
91288,normal,0.0381,0.0259,60.303
91290,normal,0.0471,0.0255,125.1153
91291,normal,0.0455,0.0219,185.9909
91292,normal,0.0382,0.0403,81.9369
91296,normal,0.011,0.0456,199.2244
91297,normal,0.0486,0.0203,139.8858
91300,normal,0.0241,0.0104,58.0523
91301,normal,0.0318,0.0152,120.3423
91303,normal,0.0368,0.0373,58.5395
91305,normal,0.0157,0.0137,75.5049
91307,normal,0.0331,0.0241,145.7779
91308,normal,0.0267,0.0468,172.4579
91312,normal,0.0244,0.0105,59.9573
91316,normal,0.0314,0.0366,87.9577
91318,stress,0.0413,0.0645,46.5449
91320,stress,0.0755,0.0693,62.1853
91325,stress,0.0918,0.058,114.4015
91328,stress,0.0297,0.0639,68.1786
91330,stress,0.0202,0.0761,85.8589
91331,stress,0.0711,0.0248,104.9896
91332,stress,0.0415,0.0803,48.9312
91334,normal,0.0182,0.0216,128.391
91339,normal,0.0107,0.0192,113.2046
91340,normal,0.0373,0.0286,188.1726
91342,normal,0.0203,0.0167,137.3718
91344,normal,0.0224,0.0108,116.0351
91347,normal,0.029,0.0442,158.9936
91350,normal,0.0334,0.0244,115.7222
91352,normal,0.0221,0.0444,100.1062
91355,normal,0.0206,0.0378,182.8328
91357,normal,0.029,0.0291,97.0781
91359,normal,0.016,0.0177,64.4054
91361,normal,0.045,0.0123,67.2298
91364,normal,0.0135,0.0331,130.5447
91368,stress,0.0713,0.0431,49.0215
91371,stress,0.0672,0.0684,34.4111
91373,stress,0.091,0.071,31.2262
91375,normal,0.0117,0.0418,171.297
91377,normal,0.0317,0.0394,82.9802
91382,normal,0.0452,0.0214,188.912
91387,normal,0.0333,0.0422,177.9484
91391,stress,0.0476,0.0984,100.0669
91393,stress,0.0325,0.0904,47.6889
91397,stress,0.029,0.0257,81.8408
91398,stress,0.0522,0.0729,111.0525
91401,stress,0.0636,0.021,72.5632
91402,stress,0.0562,0.0925,83.7198
91405,stress,0.0406,0.0424,100.6451
91406,stress,0.0751,0.044,116.0328
91407,stress,0.0331,0.0777,77.5557
91412,stress,0.0667,0.0769,111.1148
91417,stress,0.0602,0.082,46.8038
91422,normal,0.0445,0.0416,116.2836
91427,stress,0.0618,0.0466,46.6322
91432,stress,0.0806,0.0227,114.8192
91433,stress,0.0865,0.0278,36.5928
91435,stress,0.0255,0.0776,55.8823
91439,normal,0.0432,0.0497,135.5211
91444,stress,0.092,0.0712,101.7946
91449,stress,0.0266,0.0813,78.4307
91450,stress,0.0411,0.0318,52.7987
91454,stress,0.0537,0.0919,66.0699
91455,stress,0.0839,0.0527,60.9206
91460,stress,0.0366,0.0901,66.0005
91461,stress,0.0313,0.0835,98.0367
91463,stress,0.0867,0.0408,102.1559
91467,stress,0.0581,0.0504,106.2373
91472,stress,0.0319,0.0482,80.4304
91477,stress,0.0315,0.0966,34.386
91482,stress,0.051,0.0492,111.2743
91487,stress,0.0509,0.031,118.2737
91492,stress,0.0456,0.0844,72.6654
91495,stress,0.0732,0.0996,107.0094
91499,stress,0.0763,0.0393,37.4125
91501,stress,0.0759,0.0729,87.4229
91503,stress,0.026,0.0967,108.6595
91505,stress,0.0717,0.0989,83.3824
91509,stress,0.0784,0.0835,60.5484
91511,normal,0.0187,0.0468,93.7538
91512,normal,0.0416,0.0242,138.076
91516,normal,0.0132,0.038,80.0301
91518,normal,0.0184,0.0227,193.7595
91520,normal,0.0414,0.0295,128.223
91525,normal,0.0408,0.0267,61.4203
91528,normal,0.044,0.0449,88.5265
91529,normal,0.0312,0.0152,163.7175
91533,normal,0.0249,0.0357,130.2505
91536,normal,0.0311,0.0125,91.6054
91539,normal,0.0396,0.0131,149.6874
91544,stress,0.0835,0.0997,72.1907
91547,stress,0.0817,0.039,73.6416
91548,stress,0.0374,0.0806,34.4552
91552,stress,0.0923,0.0416,58.6037
91557,stress,0.0896,0.0954,64.4391
91558,stress,0.0907,0.0648,71.312
91562,stress,0.072,0.0691,57.1583
91563,stress,0.0406,0.0924,106.9598
91568,stress,0.0897,0.0805,108.2681
91570,stress,0.0421,0.0578,110.476
91573,stress,0.0995,0.0825,32.0475
91575,stress,0.0623,0.099,52.252
91576,stress,0.0261,0.0274,49.1435
91577,stress,0.0682,0.0443,54.688
91579,stress,0.0211,0.0663,81.1708
91581,stress,0.0222,0.0887,66.1821
91585,stress,0.0879,0.0581,87.574
91586,stress,0.0492,0.0308,42.8975
91589,stress,0.0476,0.0637,79.3933
91590,stress,0.0474,0.0618,56.5843
91592,stress,0.0983,0.0557,48.3502
91596,stress,0.0506,0.0899,46.2575
91599,normal,0.0245,0.0108,148.8977
91603,normal,0.023,0.0103,61.998
91607,normal,0.0193,0.0188,77.4068
91608,normal,0.042,0.0368,145.8995
91610,normal,0.0453,0.0433,94.6903
91615,normal,0.0464,0.0141,89.3436
91618,normal,0.0322,0.02,70.0238
91620,normal,0.0327,0.0376,158.1647
91624,stress,0.0413,0.0424,81.0326
91627,stress,0.0325,0.0696,95.3605
91630,stress,0.0479,0.059,85.4032
91632,stress,0.0443,0.03,70.1616
91637,stress,0.0703,0.0655,44.0228
91639,stress,0.0235,0.048,119.5953
91640,stress,0.0919,0.0369,41.7667
91644,normal,0.0118,0.0329,126.3298
91647,normal,0.0156,0.0461,87.8997
91649,normal,0.0195,0.0202,159.5211
91654,normal,0.0472,0.0492,132.7986
91659,normal,0.0119,0.0225,125.6949
91664,normal,0.0445,0.0365,175.2141
91666,normal,0.0134,0.0292,99.5781
91669,normal,0.0213,0.0406,86.5076
91670,normal,0.0399,0.0475,118.935
91674,normal,0.0211,0.0426,152.9436
91679,normal,0.0481,0.0205,120.0
91684,stress,0.0699,0.0644,83.0491
91689,stress,0.0626,0.0884,67.1346
91693,stress,0.0427,0.0715,35.5921
91696,stress,0.0891,0.0913,71.1402
91699,stress,0.0214,0.0776,89.615
91700,stress,0.038,0.0426,37.9315
91705,stress,0.0808,0.0324,56.0312
91707,stress,0.0655,0.0646,93.917
91712,stress,0.031,0.0534,55.8771
91715,stress,0.0422,0.0259,42.8931
91717,normal,0.0366,0.0293,154.6165
91719,normal,0.0353,0.0416,90.109
91722,normal,0.0429,0.046,96.3629
91725,normal,0.0203,0.037,66.5593
91726,normal,0.0391,0.0319,185.2344
91731,normal,0.0489,0.0468,72.3007
91736,normal,0.0323,0.0233,133.6096
91739,normal,0.0389,0.0409,123.2856
91742,normal,0.0478,0.0236,158.828
91745,normal,0.0153,0.0102,159.1392
91748,normal,0.0365,0.0158,69.1259
91751,normal,0.0227,0.0129,158.5524
91756,normal,0.0146,0.0455,94.8756
91760,stress,0.0823,0.0646,49.1518
91765,stress,0.0571,0.0596,100.0233
91769,stress,0.0563,0.0663,115.385
91774,stress,0.0764,0.0949,63.9006
91775,stress,0.0526,0.0632,100.2381
91777,stress,0.0237,0.0925,91.3968
91782,stress,0.0271,0.0239,33.9438
91783,stress,0.0395,0.0349,72.3873
91787,stress,0.0291,0.055,119.3869
91790,stress,0.0578,0.0915,59.7633
91793,stress,0.0834,0.0294,75.8271
91797,stress,0.096,0.0936,85.8546
91801,stress,0.0839,0.048,105.6054
91804,stress,0.0814,0.0525,54.1958
91807,stress,0.0312,0.0816,101.0717
91811,normal,0.0153,0.0122,156.345
91814,normal,0.0418,0.0127,125.822
91815,stress,0.0546,0.0493,34.1425
91816,stress,0.0601,0.0676,115.0164
91818,normal,0.0497,0.0221,100.2576
91822,normal,0.0206,0.0307,102.544
91825,normal,0.0365,0.0246,189.6678
91826,normal,0.02,0.0113,50.9237
91827,normal,0.0234,0.0175,74.3175
91828,normal,0.0356,0.0499,65.892
91832,normal,0.024,0.0467,110.0132
91835,stress,0.0863,0.0835,117.6088
91839,stress,0.0538,0.072,40.673
91843,stress,0.0597,0.0572,61.2633
91848,stress,0.0748,0.0615,40.0052
91851,stress,0.0277,0.0739,42.7318
91852,stress,0.0606,0.0289,105.1766
91854,stress,0.0682,0.051,114.0247
91856,stress,0.0974,0.074,96.8476
91857,stress,0.0212,0.0567,76.7479
91859,stress,0.0337,0.0608,105.2656
91863,stress,0.0724,0.0446,76.3348
91868,stress,0.0997,0.0213,93.796
91872,stress,0.0955,0.0413,79.831
91873,stress,0.0429,0.0872,105.356
91876,stress,0.0684,0.036,59.2237
91877,stress,0.0408,0.0214,98.7975
91882,stress,0.0568,0.0294,59.4147
91885,normal,0.0462,0.0103,83.7076
91889,normal,0.0169,0.0247,80.5314
91892,stress,0.0238,0.0627,43.7473
91893,stress,0.0789,0.0601,62.6417
91896,stress,0.0283,0.0704,44.8875
91901,normal,0.0319,0.0136,115.2924
91904,normal,0.0113,0.0423,117.3503
91905,normal,0.0404,0.0417,163.5004
91908,normal,0.0163,0.0448,99.8654
91911,normal,0.025,0.0345,62.6991
91912,stress,0.0383,0.0822,102.5068
91913,stress,0.0513,0.0857,86.4066
91918,stress,0.0462,0.0252,74.3357
91922,stress,0.0748,0.0675,36.5677
91926,stress,0.0867,0.0726,39.3729
91931,stress,0.054,0.0977,34.088
91935,normal,0.0111,0.0196,166.7969
91936,normal,0.0464,0.0284,181.9899
91940,normal,0.0118,0.0194,123.5492
91942,normal,0.0438,0.0367,103.0174
91947,stress,0.0637,0.0241,75.2615
91950,stress,0.0642,0.0875,32.4548
91954,stress,0.0938,0.0203,56.4256
91959,stress,0.0387,0.0549,109.4105
91963,stress,0.0785,0.0621,84.7444
91968,stress,0.0229,0.0604,56.4732
91972,stress,0.0656,0.0382,103.9741
91974,normal,0.0156,0.0213,138.3983
91977,normal,0.0189,0.049,153.1598
91982,normal,0.0155,0.0161,144.9928
91987,stress,0.0595,0.0808,79.5259
91992,stress,0.039,0.0628,35.0283
91997,stress,0.0331,0.0215,68.5497
92000,stress,0.0774,0.066,49.0526
92004,stress,0.0475,0.0875,66.5715
92008,normal,0.0469,0.0448,124.7459
92011,normal,0.0388,0.0179,175.9536
92013,normal,0.0406,0.0332,70.1124
92017,normal,0.0276,0.0238,100.2218
92021,stress,0.0876,0.0269,112.7062
92022,stress,0.0568,0.0457,59.0124
92023,stress,0.0359,0.0405,86.796
92028,stress,0.0777,0.0643,109.4984
92033,stress,0.0456,0.0451,73.7979
92037,stress,0.0738,0.0863,103.5741
92042,normal,0.0289,0.0328,170.1184
92043,normal,0.0435,0.027,167.6813
92044,normal,0.0323,0.0192,150.2865
92049,stress,0.075,0.0278,77.0933
92050,stress,0.0676,0.0792,35.8304
92055,stress,0.0606,0.058,30.3329
92059,stress,0.0799,0.0823,52.1612
92064,normal,0.0296,0.0415,140.0444
92069,normal,0.029,0.0318,89.1605
92070,normal,0.0469,0.0272,182.4967
92072,normal,0.0477,0.048,128.1799
