timestamp,asset,type,side,price,size,regime
1559,ASSET_A,MARKET_ORDER,sell,100.5263,136.4817,normal
1561,ASSET_D,LIMIT_ADD,buy,104.9662,124.227,normal
1563,ASSET_E,LIMIT_ADD,buy,108.2368,130.9059,stress
1566,ASSET_B,MARKET_ORDER,sell,102.3612,85.3548,normal
1569,ASSET_B,MARKET_ORDER,buy,102.2906,102.789,normal
1572,ASSET_E,LIMIT_CANCEL,buy,107.3065,74.745,normal
1574,ASSET_C,LIMIT_ADD,sell,103.8893,124.0026,normal
1577,ASSET_B,LIMIT_ADD,sell,102.5434,45.794,normal
1580,ASSET_E,MARKET_ORDER,buy,108.074,175.2112,normal
1581,ASSET_B,LIMIT_ADD,buy,102.2657,78.4161,normal
1583,ASSET_E,MARKET_ORDER,sell,108.237,187.3414,stress
1584,ASSET_C,LIMIT_CANCEL,buy,104.2691,76.0472,stress
1587,ASSET_E,LIMIT_ADD,sell,107.5018,69.7186,stress
1589,ASSET_A,LIMIT_ADD,buy,99.2282,89.772,normal
1590,ASSET_B,LIMIT_ADD,buy,102.4655,119.0696,normal
1591,ASSET_A,MARKET_ORDER,buy,100.0203,97.148,normal
1592,ASSET_D,LIMIT_ADD,sell,106.3277,106.4644,stress
1594,ASSET_A,LIMIT_ADD,sell,100.5302,79.4948,normal
1597,ASSET_D,LIMIT_ADD,buy,105.7024,107.0326,normal
1599,ASSET_C,LIMIT_ADD,buy,104.291,89.2598,stress
1600,ASSET_C,REGIME_SWITCH,buy,104.0927,131.8367,normal
1603,ASSET_B,MARKET_ORDER,sell,101.6679,146.9329,normal
1605,ASSET_B,LIMIT_CANCEL,sell,102.7531,113.0979,normal
1607,ASSET_E,LIMIT_CANCEL,buy,108.469,119.0484,normal
1609,ASSET_E,LIMIT_CANCEL,sell,108.6404,113.375,normal
1612,ASSET_B,LIMIT_ADD,buy,103.1183,98.9021,normal
1615,ASSET_A,MARKET_ORDER,buy,99.6364,102.9404,normal
1618,ASSET_D,LIMIT_ADD,buy,105.6154,89.5184,normal
1619,ASSET_B,LIMIT_CANCEL,buy,102.0727,87.0054,stress
1620,ASSET_C,MARKET_ORDER,buy,104.0924,105.0565,normal
1621,ASSET_A,MARKET_ORDER,buy,100.3337,93.488,normal
1624,ASSET_E,MARKET_ORDER,sell,108.8138,123.2027,normal
1627,ASSET_E,LIMIT_CANCEL,sell,108.0622,72.3819,normal
1629,ASSET_C,MARKET_ORDER,sell,104.34,67.8286,normal
1631,ASSET_A,LIMIT_ADD,buy,100.5328,221.7925,stress
1634,ASSET_A,MARKET_ORDER,sell,99.6692,71.0385,normal
1637,ASSET_E,REGIME_SWITCH,buy,109.144,123.3048,stress
1639,ASSET_A,LIMIT_ADD,sell,99.1301,135.8293,stress
1642,ASSET_B,LIMIT_CANCEL,buy,101.7579,145.401,stress
1645,ASSET_C,REGIME_SWITCH,buy,102.7656,125.2023,normal
1646,ASSET_E,LIMIT_CANCEL,buy,108.1263,112.7941,normal
1648,ASSET_C,LIMIT_ADD,buy,104.1981,81.2903,normal
1650,ASSET_C,MARKET_ORDER,sell,103.5358,124.1306,normal
1652,ASSET_C,LIMIT_ADD,sell,103.8014,33.1753,normal
1655,ASSET_B,MARKET_ORDER,sell,102.6493,66.6067,normal
1657,ASSET_B,LIMIT_ADD,sell,102.1744,131.5606,normal
1659,ASSET_A,LIMIT_CANCEL,sell,99.5596,158.1486,normal
1660,ASSET_B,REGIME_SWITCH,buy,101.7888,88.3849,normal
1661,ASSET_E,MARKET_ORDER,buy,107.8141,54.3569,normal
1662,ASSET_C,LIMIT_ADD,buy,103.8948,50.4699,stress
1665,ASSET_D,MARKET_ORDER,sell,105.85,48.8838,normal
1666,ASSET_B,LIMIT_ADD,buy,102.527,104.7215,normal
1667,ASSET_A,LIMIT_ADD,buy,99.252,73.3797,normal
1669,ASSET_E,REGIME_SWITCH,sell,108.9226,107.7555,normal
1670,ASSET_A,LIMIT_ADD,buy,101.2427,39.7413,normal
1672,ASSET_B,MARKET_ORDER,buy,101.684,62.843,normal
1674,ASSET_E,MARKET_ORDER,buy,107.9077,101.2979,stress
1675,ASSET_C,LIMIT_ADD,sell,103.0633,90.3031,normal
1676,ASSET_E,MARKET_ORDER,sell,108.5634,109.901,normal
1679,ASSET_C,LIMIT_CANCEL,sell,103.787,107.885,normal
1681,ASSET_B,LIMIT_CANCEL,sell,101.2359,111.5216,normal
1684,ASSET_A,LIMIT_CANCEL,buy,100.1461,122.6617,normal
1686,ASSET_E,REGIME_SWITCH,buy,107.0693,126.3882,normal
1689,ASSET_B,LIMIT_ADD,sell,102.3766,76.3585,normal
1690,ASSET_D,MARKET_ORDER,buy,105.7204,86.2568,normal
1692,ASSET_D,LIMIT_ADD,buy,106.1575,94.8673,stress
1693,ASSET_E,LIMIT_ADD,sell,107.4226,125.7362,normal
1695,ASSET_D,MARKET_ORDER,buy,105.7416,137.1503,normal
1698,ASSET_E,MARKET_ORDER,sell,107.6972,118.0874,normal
1701,ASSET_E,REGIME_SWITCH,sell,107.5176,92.1368,normal
1704,ASSET_A,MARKET_ORDER,sell,100.0352,100.856,normal
1706,ASSET_A,REGIME_SWITCH,buy,100.8245,104.1485,normal
1709,ASSET_A,LIMIT_ADD,buy,99.7458,53.1042,normal
1712,ASSET_B,LIMIT_ADD,buy,103.0236,102.8931,normal
1714,ASSET_C,LIMIT_CANCEL,sell,103.9087,72.6349,normal
1717,ASSET_A,LIMIT_ADD,sell,99.6012,80.5243,normal
1719,ASSET_C,LIMIT_ADD,buy,104.17,54.3984,normal
1721,ASSET_B,MARKET_ORDER,buy,101.9001,92.6272,normal
1724,ASSET_C,LIMIT_ADD,buy,103.1573,99.41,normal
1725,ASSET_A,MARKET_ORDER,buy,100.2664,112.2843,normal
1727,ASSET_B,LIMIT_CANCEL,sell,101.8871,108.3355,stress
1729,ASSET_D,LIMIT_ADD,buy,106.1287,90.8364,normal
1730,ASSET_B,LIMIT_ADD,buy,103.592,120.086,normal
1731,ASSET_D,LIMIT_ADD,sell,104.5978,108.1833,normal
1732,ASSET_A,LIMIT_ADD,buy,99.5463,108.3421,stress
1735,ASSET_C,LIMIT_ADD,buy,104.3581,95.0493,normal
1737,ASSET_C,LIMIT_ADD,sell,104.711,100.4389,normal
1740,ASSET_C,LIMIT_ADD,buy,103.5855,61.5086,normal
1743,ASSET_B,LIMIT_CANCEL,sell,102.3859,135.1919,normal
1746,ASSET_B,MARKET_ORDER,buy,101.7813,104.478,normal
1749,ASSET_B,LIMIT_CANCEL,sell,101.5292,135.0694,normal
1752,ASSET_D,LIMIT_CANCEL,buy,106.0531,131.961,normal
1753,ASSET_E,LIMIT_CANCEL,buy,108.339,149.349,normal
1755,ASSET_C,MARKET_ORDER,buy,104.6318,84.7681,normal
1757,ASSET_A,LIMIT_ADD,buy,99.8721,101.8158,normal
1760,ASSET_A,MARKET_ORDER,buy,99.8214,152.105,normal
1762,ASSET_E,LIMIT_ADD,buy,108.6685,75.7502,stress
1765,ASSET_B,MARKET_ORDER,sell,102.2008,31.3231,stress
1767,ASSET_E,LIMIT_ADD,buy,107.9335,43.8538,normal
1769,ASSET_A,MARKET_ORDER,sell,100.0677,85.1749,normal
1771,ASSET_E,MARKET_ORDER,buy,108.4656,107.7281,normal
1773,ASSET_E,LIMIT_CANCEL,buy,107.1407,85.2444,normal
1774,ASSET_D,LIMIT_ADD,buy,105.2749,83.715,normal
1776,ASSET_B,LIMIT_CANCEL,sell,102.0333,114.0606,normal
1778,ASSET_B,REGIME_SWITCH,sell,101.5631,138.6315,normal
1780,ASSET_A,LIMIT_CANCEL,buy,100.2048,87.4237,normal
1782,ASSET_E,MARKET_ORDER,buy,108.6706,72.2032,normal
1785,ASSET_D,LIMIT_CANCEL,sell,106.4323,83.7973,normal
1787,ASSET_B,LIMIT_ADD,sell,100.9162,92.8544,normal
1790,ASSET_A,LIMIT_ADD,buy,100.7177,77.1582,normal
1793,ASSET_E,MARKET_ORDER,buy,108.2746,113.2914,normal
1794,ASSET_B,MARKET_ORDER,buy,102.5137,86.8062,normal
1796,ASSET_A,REGIME_SWITCH,buy,99.9146,130.9425,normal
1798,ASSET_C,LIMIT_ADD,buy,103.6857,117.5492,normal
1801,ASSET_E,LIMIT_ADD,sell,108.3258,186.5311,normal
1802,ASSET_A,MARKET_ORDER,sell,99.8834,93.788,normal
1804,ASSET_C,REGIME_SWITCH,buy,103.9736,110.44,normal
1805,ASSET_D,MARKET_ORDER,buy,106.7541,115.6175,normal
1806,ASSET_D,REGIME_SWITCH,sell,106.2651,100.5357,stress
1809,ASSET_B,MARKET_ORDER,sell,101.9581,60.3422,stress
1810,ASSET_D,LIMIT_ADD,buy,105.3043,79.5409,stress
1812,ASSET_B,LIMIT_ADD,sell,101.8546,48.3503,normal
1813,ASSET_A,MARKET_ORDER,sell,100.1816,76.7729,normal
1816,ASSET_C,MARKET_ORDER,sell,104.4421,123.4089,normal
1819,ASSET_A,LIMIT_ADD,sell,99.8349,131.2351,normal
1822,ASSET_E,LIMIT_ADD,buy,107.6677,85.6272,normal
1823,ASSET_A,MARKET_ORDER,sell,99.7846,141.4909,normal
1824,ASSET_D,LIMIT_ADD,sell,105.4642,76.2429,normal
1826,ASSET_D,LIMIT_ADD,sell,104.9009,118.0297,normal
1828,ASSET_E,MARKET_ORDER,buy,108.5914,85.6325,normal
1830,ASSET_E,LIMIT_CANCEL,sell,107.8087,44.2262,normal
1831,ASSET_C,LIMIT_ADD,buy,104.0802,95.3927,normal
1833,ASSET_C,MARKET_ORDER,sell,104.0009,72.4445,normal
1835,ASSET_D,LIMIT_ADD,buy,106.3454,144.4008,normal
1837,ASSET_B,MARKET_ORDER,buy,101.6984,51.7918,stress
1840,ASSET_A,LIMIT_CANCEL,sell,99.2799,146.331,stress
1843,ASSET_C,MARKET_ORDER,buy,104.738,73.8922,stress
1844,ASSET_A,LIMIT_ADD,sell,99.9523,70.1489,normal
1847,ASSET_C,LIMIT_ADD,buy,104.0174,56.0651,stress
1850,ASSET_A,MARKET_ORDER,buy,99.7496,120.5965,normal
1853,ASSET_A,MARKET_ORDER,buy,100.0398,87.9828,normal
1856,ASSET_C,LIMIT_CANCEL,buy,103.77,138.0945,stress
1857,ASSET_A,MARKET_ORDER,sell,100.1899,129.3728,normal
1860,ASSET_E,LIMIT_ADD,sell,107.4796,60.6481,normal
1863,ASSET_C,LIMIT_ADD,buy,104.6681,141.7372,stress
1865,ASSET_D,LIMIT_CANCEL,buy,106.3664,87.0381,normal
1868,ASSET_E,LIMIT_ADD,buy,108.4374,83.132,normal
1871,ASSET_D,LIMIT_ADD,buy,106.3017,81.9739,normal
1873,ASSET_C,MARKET_ORDER,sell,104.272,76.7861,normal
1876,ASSET_C,MARKET_ORDER,sell,103.8711,127.1101,normal
1878,ASSET_B,MARKET_ORDER,sell,102.4323,80.7473,normal
1880,ASSET_E,LIMIT_CANCEL,sell,108.488,0.1,stress
1883,ASSET_A,LIMIT_ADD,buy,100.2611,133.6537,normal
1885,ASSET_A,LIMIT_ADD,buy,100.3492,87.0807,normal
1887,ASSET_D,LIMIT_CANCEL,sell,107.0155,138.1327,normal
1889,ASSET_E,LIMIT_CANCEL,sell,107.7582,29.9789,normal
1891,ASSET_B,LIMIT_ADD,buy,101.2261,109.0645,normal
1894,ASSET_D,LIMIT_CANCEL,sell,106.7546,131.3533,normal
1897,ASSET_E,LIMIT_CANCEL,sell,107.3475,47.3857,normal
1899,ASSET_C,MARKET_ORDER,buy,104.2639,114.6666,normal
1902,ASSET_B,LIMIT_ADD,buy,102.2441,102.5278,stress
1903,ASSET_E,MARKET_ORDER,buy,107.7511,88.248,normal
1904,ASSET_C,LIMIT_ADD,buy,104.0479,92.6779,stress
1905,ASSET_D,MARKET_ORDER,buy,105.6864,94.0329,normal
1907,ASSET_D,LIMIT_ADD,buy,105.8526,148.1376,normal
1910,ASSET_C,LIMIT_ADD,sell,104.1044,126.9301,normal
1913,ASSET_A,LIMIT_CANCEL,buy,99.1931,96.5144,normal
1916,ASSET_D,MARKET_ORDER,buy,106.2077,73.1924,normal
1919,ASSET_A,LIMIT_ADD,buy,99.9341,87.1311,stress
1920,ASSET_E,LIMIT_ADD,sell,106.6456,95.5561,normal
1922,ASSET_E,LIMIT_CANCEL,sell,107.5086,135.6537,stress
1924,ASSET_A,LIMIT_ADD,sell,100.4044,93.2937,stress
1926,ASSET_A,LIMIT_CANCEL,sell,99.7834,66.4157,stress
1929,ASSET_B,MARKET_ORDER,buy,101.8475,88.5512,normal
1931,ASSET_E,LIMIT_ADD,sell,108.3514,107.5158,normal
1932,ASSET_B,LIMIT_ADD,sell,102.0332,110.9403,normal
1933,ASSET_E,LIMIT_ADD,sell,107.6157,77.2425,normal
1936,ASSET_B,MARKET_ORDER,sell,101.4939,52.7997,normal
1937,ASSET_B,MARKET_ORDER,buy,101.6603,102.0501,stress
1940,ASSET_D,LIMIT_ADD,buy,107.3342,67.232,normal
1941,ASSET_C,MARKET_ORDER,sell,104.0356,111.2341,stress
1942,ASSET_D,MARKET_ORDER,sell,106.1423,142.3334,normal
1944,ASSET_A,LIMIT_ADD,buy,100.0319,90.7213,normal
1945,ASSET_E,REGIME_SWITCH,buy,107.5451,50.2546,stress
1948,ASSET_D,MARKET_ORDER,buy,106.3126,111.4805,normal
1949,ASSET_D,REGIME_SWITCH,sell,106.0491,105.9916,normal
1952,ASSET_E,LIMIT_ADD,buy,108.3642,69.2078,normal
1954,ASSET_D,LIMIT_CANCEL,buy,106.6045,74.0743,normal
1955,ASSET_B,MARKET_ORDER,buy,102.4689,92.4569,normal
1958,ASSET_D,MARKET_ORDER,sell,105.2661,138.9436,stress
1960,ASSET_B,MARKET_ORDER,buy,101.6411,48.5209,normal
1961,ASSET_C,LIMIT_ADD,buy,103.2407,104.7845,normal
1962,ASSET_E,LIMIT_ADD,sell,107.402,125.5869,normal
1963,ASSET_C,MARKET_ORDER,sell,104.2884,93.1231,normal
1964,ASSET_B,LIMIT_ADD,sell,102.1232,78.0445,normal
1966,ASSET_D,LIMIT_ADD,sell,106.1842,131.7345,normal
1969,ASSET_B,LIMIT_ADD,sell,101.2036,129.9522,normal
1970,ASSET_C,LIMIT_ADD,sell,103.7766,136.8793,normal
1971,ASSET_A,MARKET_ORDER,buy,100.1868,56.5881,normal
1973,ASSET_E,LIMIT_ADD,sell,108.0733,38.8729,normal
1975,ASSET_C,MARKET_ORDER,sell,104.1452,111.5469,normal
1977,ASSET_A,LIMIT_ADD,sell,99.7163,123.4733,normal
1978,ASSET_A,MARKET_ORDER,sell,100.7646,126.2532,normal
1979,ASSET_D,LIMIT_CANCEL,buy,105.9115,91.2655,stress
1980,ASSET_E,LIMIT_CANCEL,buy,108.646,117.4402,normal
1983,ASSET_B,MARKET_ORDER,sell,101.6717,84.2017,stress
1986,ASSET_D,MARKET_ORDER,sell,105.6666,44.3806,normal
1988,ASSET_A,MARKET_ORDER,buy,100.2837,130.1301,normal
1989,ASSET_C,LIMIT_ADD,buy,103.5169,140.379,stress
1992,ASSET_B,LIMIT_ADD,sell,103.1867,82.0318,normal
1993,ASSET_C,LIMIT_ADD,buy,104.1637,97.9206,normal
1995,ASSET_E,MARKET_ORDER,sell,107.8934,133.0483,normal
1996,ASSET_C,MARKET_ORDER,sell,103.745,107.4188,normal
1997,ASSET_A,MARKET_ORDER,buy,99.7948,65.5664,normal
1998,ASSET_B,MARKET_ORDER,buy,101.7123,111.4388,stress
1999,ASSET_C,MARKET_ORDER,buy,103.7021,170.7473,normal
2001,ASSET_D,LIMIT_CANCEL,sell,105.5199,124.6812,normal
2002,ASSET_D,MARKET_ORDER,sell,106.4105,71.8399,normal
2004,ASSET_D,LIMIT_CANCEL,sell,106.3033,152.0964,normal
2006,ASSET_B,LIMIT_CANCEL,buy,101.4999,227.7684,normal
2008,ASSET_D,MARKET_ORDER,buy,106.3574,118.9518,normal
2009,ASSET_A,LIMIT_ADD,sell,99.9926,116.082,stress
2011,ASSET_E,LIMIT_ADD,sell,108.2745,136.39,stress
2014,ASSET_A,MARKET_ORDER,buy,100.2074,88.526,normal
2016,ASSET_A,MARKET_ORDER,buy,101.0056,88.1894,normal
2017,ASSET_D,MARKET_ORDER,buy,105.6957,92.1171,stress
2019,ASSET_A,LIMIT_CANCEL,sell,100.2557,86.5643,normal
2020,ASSET_C,LIMIT_ADD,buy,104.7014,82.6588,stress
2021,ASSET_A,LIMIT_CANCEL,buy,100.3605,80.1674,normal
2024,ASSET_C,LIMIT_ADD,sell,103.778,72.9196,normal
2025,ASSET_D,MARKET_ORDER,sell,105.9498,75.2888,normal
2026,ASSET_C,MARKET_ORDER,buy,104.1363,71.638,normal
2029,ASSET_A,LIMIT_ADD,buy,100.1933,41.5364,normal
2032,ASSET_D,LIMIT_ADD,buy,106.2215,124.366,stress
2035,ASSET_B,LIMIT_ADD,buy,101.7445,71.1974,normal
2037,ASSET_B,LIMIT_ADD,sell,101.9767,77.9489,stress
2039,ASSET_D,LIMIT_ADD,sell,105.3927,146.8678,normal
2042,ASSET_E,LIMIT_CANCEL,buy,107.7457,65.4026,normal
2044,ASSET_B,MARKET_ORDER,buy,101.6321,122.7505,normal
2047,ASSET_E,MARKET_ORDER,sell,107.5774,93.0242,normal
2049,ASSET_A,LIMIT_CANCEL,buy,100.0167,54.0352,normal
2052,ASSET_D,LIMIT_ADD,buy,105.5812,121.7808,normal
2054,ASSET_D,LIMIT_CANCEL,buy,106.6918,84.2218,normal
2055,ASSET_E,LIMIT_ADD,buy,107.3457,79.2744,normal
2058,ASSET_B,MARKET_ORDER,sell,102.1929,120.127,normal
2060,ASSET_B,LIMIT_CANCEL,buy,101.3371,131.2775,normal
2062,ASSET_E,LIMIT_CANCEL,buy,107.4058,78.7262,normal
2064,ASSET_A,LIMIT_ADD,sell,99.6601,69.7821,normal
2066,ASSET_E,LIMIT_ADD,buy,108.4051,98.7168,stress
2067,ASSET_E,MARKET_ORDER,sell,108.606,181.3531,normal
2069,ASSET_D,LIMIT_CANCEL,buy,105.7002,90.0277,stress
2072,ASSET_A,LIMIT_ADD,sell,99.2698,100.5998,normal
2074,ASSET_E,REGIME_SWITCH,buy,107.0374,100.4847,normal
2076,ASSET_A,MARKET_ORDER,sell,99.7197,93.4121,normal
2079,ASSET_E,LIMIT_ADD,sell,107.3636,139.6913,stress
2082,ASSET_E,MARKET_ORDER,sell,107.7131,89.7729,normal
2084,ASSET_C,REGIME_SWITCH,buy,104.4981,92.4688,stress
2085,ASSET_B,LIMIT_CANCEL,sell,101.3391,123.2336,normal
2087,ASSET_B,MARKET_ORDER,buy,102.7158,117.3009,stress
2090,ASSET_B,LIMIT_ADD,buy,102.0402,65.8624,normal
2091,ASSET_B,MARKET_ORDER,buy,102.8067,97.2727,normal
2094,ASSET_A,LIMIT_ADD,sell,99.5833,125.7039,stress
2096,ASSET_B,REGIME_SWITCH,sell,102.0646,96.958,normal
2097,ASSET_E,MARKET_ORDER,buy,108.3896,38.9197,normal
2100,ASSET_E,LIMIT_ADD,buy,107.923,90.9137,normal
2102,ASSET_E,LIMIT_ADD,sell,107.0831,90.8005,normal
2105,ASSET_D,LIMIT_ADD,buy,105.9337,101.6653,stress
2108,ASSET_C,LIMIT_ADD,sell,102.5948,105.7747,normal
2111,ASSET_A,MARKET_ORDER,sell,100.4301,80.3546,stress
2113,ASSET_D,LIMIT_ADD,buy,105.9878,76.28,normal
2114,ASSET_A,MARKET_ORDER,sell,100.6142,41.2656,stress
2116,ASSET_C,LIMIT_ADD,sell,104.1002,147.7905,normal
2117,ASSET_B,LIMIT_ADD,sell,102.0087,104.3327,normal
2120,ASSET_D,LIMIT_ADD,sell,106.354,57.6256,normal
2122,ASSET_D,LIMIT_CANCEL,buy,105.3171,104.2395,normal
2124,ASSET_D,LIMIT_CANCEL,sell,105.3739,100.3152,stress
2126,ASSET_A,LIMIT_ADD,sell,99.7906,156.5919,normal
2127,ASSET_E,LIMIT_CANCEL,buy,107.6502,87.8703,normal
2129,ASSET_B,LIMIT_CANCEL,sell,102.2072,109.7818,stress
2132,ASSET_E,MARKET_ORDER,sell,108.1007,94.4118,normal
2135,ASSET_D,LIMIT_CANCEL,sell,105.4394,83.7181,normal
2136,ASSET_E,MARKET_ORDER,sell,108.4931,73.0124,normal
2137,ASSET_A,LIMIT_CANCEL,sell,99.5089,122.6585,normal
2140,ASSET_D,REGIME_SWITCH,buy,106.0089,112.4673,normal
2143,ASSET_D,LIMIT_ADD,buy,106.2005,139.5139,normal
2144,ASSET_E,LIMIT_ADD,buy,107.7188,161.0049,normal
2146,ASSET_D,MARKET_ORDER,sell,106.0951,113.0037,normal
2147,ASSET_C,LIMIT_CANCEL,buy,103.9687,67.5946,normal
2150,ASSET_C,MARKET_ORDER,buy,104.4611,41.2499,normal
2152,ASSET_C,LIMIT_ADD,sell,104.5818,85.7559,normal
2154,ASSET_A,LIMIT_ADD,sell,100.6676,78.8938,normal
2156,ASSET_D,MARKET_ORDER,sell,106.191,113.7496,normal
2159,ASSET_C,MARKET_ORDER,sell,103.6824,67.6435,normal
2161,ASSET_C,LIMIT_ADD,buy,103.5745,100.2124,stress
2164,ASSET_A,LIMIT_CANCEL,sell,100.565,108.4495,normal
2167,ASSET_D,LIMIT_ADD,sell,105.0203,35.0324,normal
2170,ASSET_B,MARKET_ORDER,sell,102.0486,82.6314,normal
2172,ASSET_E,MARKET_ORDER,sell,108.0599,48.2784,normal
2175,ASSET_A,LIMIT_ADD,buy,100.1291,115.8554,normal
2177,ASSET_E,MARKET_ORDER,sell,107.6287,113.6777,normal
2178,ASSET_C,MARKET_ORDER,buy,104.1073,61.8915,stress
2179,ASSET_B,MARKET_ORDER,sell,102.3981,120.4606,normal
2180,ASSET_E,LIMIT_ADD,sell,108.3036,60.6672,normal
2181,ASSET_A,LIMIT_ADD,sell,100.1198,142.7937,normal
2182,ASSET_B,MARKET_ORDER,sell,101.7064,129.6654,stress
2184,ASSET_C,LIMIT_ADD,sell,104.3356,82.3572,stress
2186,ASSET_B,MARKET_ORDER,buy,102.3869,102.2978,normal
2189,ASSET_D,LIMIT_ADD,buy,105.8091,59.7768,normal
2190,ASSET_D,LIMIT_ADD,sell,105.9147,104.8236,normal
2192,ASSET_C,LIMIT_CANCEL,sell,103.9038,105.874,normal
2194,ASSET_C,LIMIT_ADD,sell,104.1971,179.3968,stress
2195,ASSET_A,MARKET_ORDER,sell,99.8775,115.4575,stress
2196,ASSET_B,MARKET_ORDER,buy,101.7262,88.905,stress
2198,ASSET_D,LIMIT_ADD,sell,106.4226,118.6532,normal
2199,ASSET_A,MARKET_ORDER,buy,100.0286,117.8378,normal
2202,ASSET_D,MARKET_ORDER,buy,105.4009,147.4706,normal
2203,ASSET_D,LIMIT_ADD,sell,106.2788,90.8752,normal
2205,ASSET_C,LIMIT_CANCEL,sell,103.4945,93.2906,normal
2206,ASSET_E,LIMIT_ADD,sell,108.0753,57.7763,stress
2207,ASSET_A,MARKET_ORDER,sell,100.3589,113.3206,stress
2210,ASSET_A,LIMIT_CANCEL,sell,100.0605,67.3671,normal
2211,ASSET_A,MARKET_ORDER,sell,100.0867,107.8296,normal
2214,ASSET_E,MARKET_ORDER,sell,108.404,99.9694,normal
2215,ASSET_E,MARKET_ORDER,sell,107.758,83.845,normal
2217,ASSET_C,LIMIT_CANCEL,sell,103.1524,164.6463,normal
2218,ASSET_B,MARKET_ORDER,sell,101.6047,140.1555,normal
2220,ASSET_A,MARKET_ORDER,buy,99.5159,59.5516,stress
2223,ASSET_A,LIMIT_CANCEL,buy,100.4916,74.1144,normal
2226,ASSET_C,MARKET_ORDER,sell,103.5127,54.3638,normal
2229,ASSET_A,LIMIT_CANCEL,sell,99.8694,144.4183,normal
2231,ASSET_C,LIMIT_ADD,buy,104.4965,116.0445,normal
2232,ASSET_B,LIMIT_ADD,buy,101.5026,109.1464,stress
2234,ASSET_C,LIMIT_CANCEL,sell,103.6367,67.0064,normal
2236,ASSET_A,LIMIT_ADD,sell,100.0373,110.1982,normal
2238,ASSET_C,LIMIT_ADD,buy,104.1244,11.4395,normal
2240,ASSET_E,MARKET_ORDER,buy,107.7042,62.9191,normal
2242,ASSET_A,REGIME_SWITCH,sell,100.7695,48.189,stress
2243,ASSET_A,LIMIT_ADD,sell,99.4455,70.2362,normal
2244,ASSET_C,LIMIT_ADD,buy,103.4827,102.4651,normal
2245,ASSET_C,LIMIT_ADD,buy,104.425,98.1015,stress
2247,ASSET_B,LIMIT_ADD,sell,102.4582,108.014,normal
2248,ASSET_D,LIMIT_ADD,buy,105.5858,105.2603,normal
2251,ASSET_D,LIMIT_ADD,sell,105.4771,117.0805,normal
2252,ASSET_B,LIMIT_CANCEL,buy,101.712,87.0422,normal
2253,ASSET_A,LIMIT_ADD,buy,99.8244,80.4166,normal
2255,ASSET_A,LIMIT_ADD,buy,99.7553,98.4501,normal
2256,ASSET_A,MARKET_ORDER,buy,100.435,98.2293,stress
2257,ASSET_A,MARKET_ORDER,sell,100.2168,111.8931,normal
2260,ASSET_E,LIMIT_ADD,buy,108.6474,94.791,normal
2262,ASSET_B,LIMIT_ADD,buy,101.5673,105.5335,normal
2264,ASSET_E,LIMIT_CANCEL,sell,107.5227,109.4771,normal
2265,ASSET_E,MARKET_ORDER,buy,106.5987,96.0332,normal
2266,ASSET_B,MARKET_ORDER,sell,101.6385,56.7107,normal
2267,ASSET_A,MARKET_ORDER,sell,100.1623,124.5597,stress
2269,ASSET_D,LIMIT_ADD,sell,106.2717,155.6303,normal
2272,ASSET_A,MARKET_ORDER,sell,100.1729,112.2185,stress
2275,ASSET_E,MARKET_ORDER,buy,107.9622,132.8927,normal
2277,ASSET_A,LIMIT_ADD,sell,100.3835,110.5261,normal
2278,ASSET_D,LIMIT_ADD,sell,106.6165,63.2759,normal
2281,ASSET_E,MARKET_ORDER,buy,107.8377,91.0139,normal
2282,ASSET_C,REGIME_SWITCH,buy,104.2662,131.4419,normal
2285,ASSET_C,MARKET_ORDER,sell,104.0649,103.6202,stress
2286,ASSET_C,LIMIT_ADD,sell,103.6881,98.4551,normal
2288,ASSET_A,MARKET_ORDER,sell,100.1795,105.5868,normal
2290,ASSET_A,MARKET_ORDER,buy,101.0837,80.8165,normal
2292,ASSET_D,MARKET_ORDER,sell,106.7659,108.5809,normal
2294,ASSET_E,REGIME_SWITCH,buy,108.7311,84.387,stress
2297,ASSET_B,LIMIT_ADD,sell,102.8286,83.5802,normal
2300,ASSET_C,LIMIT_CANCEL,sell,104.8462,71.1742,normal
2303,ASSET_E,MARKET_ORDER,sell,108.9866,65.461,normal
2306,ASSET_B,MARKET_ORDER,buy,102.8214,76.1099,normal
2308,ASSET_B,LIMIT_ADD,buy,102.71,85.9902,normal
2309,ASSET_A,LIMIT_ADD,buy,100.2223,97.6315,normal
2312,ASSET_D,LIMIT_ADD,buy,105.2256,123.3937,normal
2313,ASSET_E,LIMIT_ADD,buy,108.17,63.8874,stress
2315,ASSET_A,LIMIT_ADD,sell,100.7729,79.0924,normal
2316,ASSET_B,REGIME_SWITCH,buy,101.9834,100.6906,normal
2318,ASSET_B,MARKET_ORDER,buy,102.4627,100.6673,normal
2320,ASSET_D,LIMIT_CANCEL,buy,105.2076,166.4929,normal
2321,ASSET_A,LIMIT_ADD,sell,100.1065,112.3238,normal
2322,ASSET_A,MARKET_ORDER,sell,100.2898,127.4968,stress
2324,ASSET_A,LIMIT_ADD,sell,100.3264,71.9555,normal
2327,ASSET_D,MARKET_ORDER,buy,106.033,88.2765,normal
2328,ASSET_D,MARKET_ORDER,sell,105.1065,101.7459,normal
2331,ASSET_C,LIMIT_CANCEL,sell,104.1435,113.1144,normal
2333,ASSET_A,LIMIT_ADD,buy,99.4651,75.3065,normal
